height	'2400_I'	'2400_Q'
10.900005	1583.74951199999	894.851929
11.0000059999999	1553.281738	871.249450999999
11.100006	1523.573486	848.411499
11.200006	1494.601685	826.308410999999
11.3000069999999	1466.34362799999	804.912354
11.4000069999999	1438.778564	784.196655
11.5000079999999	1411.884888	764.135436999999
11.6000079999999	1385.643188	744.704712
11.7000079999999	1360.034058	725.880736999999
11.800009	1335.038696	707.641052
11.900009	1310.63964799999	689.964293999999
12.00001	1286.81872599999	672.829955999999
12.10001	1263.559814	656.218262
12.2000099999999	1240.846436	640.110535
12.3000109999999	1218.663086	624.488281
12.4000109999999	1196.994751	609.334717
12.5000109999999	1175.826782	594.632812
12.600012	1155.144653	580.366821
12.700012	1134.935059	566.521362
12.800013	1115.18457	553.08197
12.900013	1095.881348	540.034241
13.0000129999999	1077.011963	527.364929
13.1000139999999	1058.564697	515.060913
13.2000139999999	1040.528564	503.109711
13.300014	1022.891724	491.49942
13.400015	1005.643494	480.218597
13.500015	988.773743	469.256042
13.600016	972.271729	458.601195999999
13.700016	956.128357	448.243804999999
13.8000159999999	940.333434999999	438.174132999999
13.900017	924.878113	428.38266
14.0000169999999	909.753784	418.860168
14.1000179999999	894.950683999999	409.598297
14.200018	880.461792	400.588135
14.300018	866.278015	391.821898999999
14.4000189999999	852.391906999999	383.291656
14.500019	838.795532	374.989745999999
14.6000189999999	825.481749999999	366.909241
14.70002	812.443359	359.042999
14.8000199999999	799.673096	351.384155
14.9000209999999	787.164368	343.926482999999
15.0000209999999	774.910889	336.663665999999
15.100021	762.905823	329.589539
15.2000219999999	751.143372	322.698363999999
15.300022	739.617188	315.984588999999
15.400023	728.322083	309.442841
15.500023	717.251465	303.067841
15.6000229999999	706.400452	296.854462
15.7000239999999	695.763671999999	290.798065
15.8000239999999	685.335815	284.893799
15.900024	675.112	279.137085
16.000025	665.087036	273.523712
16.100025	655.256591999999	268.049407999999
16.2000259999999	645.615600999999	262.709991
16.300026	636.159912	257.501678
16.400026	626.885254	252.420577999999
16.5000269999999	617.786803999999	247.462890999999
16.600027	608.861023	242.625259
16.7000269999999	600.103882	237.904266
16.8000279999999	591.510925	233.296401999999
16.900028	583.078979	228.798522999999
17.0000289999999	574.803894	224.407515999999
17.100029	566.682433999999	220.120453
17.200029	558.710876	215.93428
17.3000299999999	550.885986	211.846282999999
17.4000299999999	543.204285	207.853683
17.5000309999999	535.662536999999	203.953872999999
17.6000309999999	528.258057	200.144286999999
17.700031	520.987122	196.42244
17.8000319999999	513.847351	192.785965
17.900032	506.835419	189.232498
18.000032	499.948639	185.759872
18.1000329999999	493.184387	182.365829
18.2000329999999	486.539734	179.048248
18.300034	480.012268	175.805115
18.4000339999999	473.599731	172.634490999999
18.500034	467.298919999999	169.534424
18.6000349999999	461.108123999999	166.503021
18.700035	455.024445	163.538574
18.8000349999999	449.046142999999	160.639175
18.900036	443.170502	157.803223
19.0000359999999	437.395721	155.029082999999
19.100037	431.719420999999	152.315201
19.2000369999999	426.139557	149.659911999999
19.300037	420.654327	147.061768
19.4000379999999	415.261443999999	144.519287
19.500038	409.959229	142.031097
19.600039	404.745789	139.595825
19.700039	399.619293	137.212051
19.8000389999999	394.577759	134.878616
19.90004	389.619658999999	132.594116
20.00004	384.743195	130.357483
20.1000399999999	379.946837999999	128.167404
20.2000409999999	375.228911999999	126.022758
20.300041	370.587738	123.922409
20.4000419999999	366.021880999999	121.865372
20.500042	361.529754999999	119.850494
20.6000419999999	357.110046	117.876801
20.7000429999999	352.761107999999	115.943236999999
20.800043	348.481811999999	114.048859
20.9000429999999	344.270508	112.192749
21.0000439999999	340.125977	110.373955
21.100044	336.046997	108.591606
21.2000449999999	332.032287999999	106.844833
21.300045	328.080444	105.132797
21.4000449999999	324.190307999999	103.454650999999
21.5000459999999	320.360748	101.809616
21.600046	316.590697999999	100.196922
21.7000469999999	312.878784	98.615814
21.800047	309.224091	97.065575
21.900047	305.625488	95.545433
22.0000479999999	302.081818	94.0547639999999
22.1000479999999	298.592102	92.592812
22.2000479999999	295.155487	91.1589969999999
22.3000489999999	291.770659999999	89.7526019999999
22.400049	288.436981	88.373077
22.5000499999999	285.15329	87.01976
22.60005	281.918639999999	85.692085
22.7000499999999	278.732268999999	84.3894579999999
22.8000509999999	275.593323	83.1113199999999
22.9000509999999	272.500763	81.85714
23.0000509999999	269.453857	80.626373
23.1000519999999	266.451752	79.418503
23.200052	263.493529999999	78.2330169999999
23.3000529999999	260.578613	77.069412
23.400053	257.705933	75.927284
23.5000529999999	254.875015	74.8060459999999
23.6000539999999	252.085037	73.705315
23.7000539999999	249.335159	72.6246259999999
23.800055	246.624695	71.563553
23.900055	243.953049	70.5216669999999
24.000055	241.319426999999	69.498558
24.1000559999999	238.723327999999	68.4938049999999
24.200056	236.163803	67.5070499999999
24.3000559999999	233.640442	66.53788
24.400057	231.152678999999	65.585953
24.500057	228.699646	64.6508869999999
24.600058	226.280945	63.732319
24.700058	223.895949999999	62.829895
24.800058	221.543929999999	61.943333
24.9000589999999	219.224442	61.0722349999999
25.000059	216.937027	60.216316
25.10006	214.680968999999	59.3752369999999
25.20006	212.455795	58.548717
25.30006	210.261002	57.736458
25.4000609999999	208.096084999999	56.938145
25.500061	205.96048	56.153519
25.600061	203.85376	55.382259
25.7000619999999	201.775421	54.624142
25.800062	199.725006	53.87888
25.900063	197.702011	53.146214
26.0000629999999	195.706039	52.4258839999999
26.100063	193.736572	51.717651
26.2000639999999	191.793243	51.02129
26.300064	189.875609999999	50.336533
26.400064	187.9832	49.663158
26.5000649999999	186.115692	49.000954
26.6000649999999	184.272568	48.3496889999999
26.700066	182.453536999999	47.7091479999999
26.800066	180.658202999999	47.079132
26.900066	178.886108	46.4594309999999
27.0000669999999	177.136947999999	45.849834
27.100067	175.410339	45.250149
27.200068	173.705872	44.6601749999999
27.3000679999999	172.023315	44.0797579999999
27.4000679999999	170.362151999999	43.5086819999999
27.500069	168.722168	42.946789
27.600069	167.103027	42.393871
27.700069	165.504395	41.8497999999999
27.8000699999999	163.925903	41.3143649999999
27.90007	162.367217999999	40.787441
28.000071	160.828125	40.2688369999999
28.1000709999999	159.308289	39.7584149999999
28.2000709999999	157.807372999999	39.2560199999999
28.300072	156.325134	38.761497
28.400072	154.861205999999	38.274693
28.500072	153.415436	37.795471
28.6000729999999	151.987442	37.323696
28.700073	150.576949999999	36.859215
28.800074	149.183762	36.4019169999999
28.900074	147.807571	35.951653
29.0000739999999	146.448119999999	35.5082889999999
29.100075	145.105225	35.071712
29.200075	143.778534	34.6417919999999
29.3000759999999	142.46785	34.218407
29.4000759999999	141.172958	33.8014529999999
29.500076	139.893585	33.390789
29.600077	138.629486	32.9863239999999
29.700077	137.380493	32.5879289999999
29.8000769999999	136.146378	32.195515
29.9000779999999	134.926849	31.808949
30.000078	133.721816999999	31.42815
30.1000789999999	132.53093	31.053009
30.2000789999999	131.354034	30.683422
30.300079	130.190994	30.319286
30.40008	129.041473	29.960529
30.50008	127.905396	29.6070289999999
30.6000799999999	126.782539	29.2587089999999
30.7000809999999	125.672728999999	28.9154819999999
30.800081	124.575699	28.57725
30.9000819999999	123.491364	28.243916
31.0000819999999	122.419440999999	27.915421
31.1000819999999	121.359817999999	27.5916609999999
31.200083	120.312355	27.272554
31.300083	119.276749	26.95804
31.400084	118.253014	26.648022
31.5000839999999	117.240807	26.34244
31.600084	116.240089	26.0412009999999
31.7000849999999	115.250594999999	25.74424
31.800085	114.272331	25.451481
31.9000849999999	113.304977	25.162855
32.000084	112.348473	24.8783039999999
32.100082	111.402617999999	24.5977339999999
32.2000809999999	110.467354	24.3211099999999
32.3000789999999	109.542412	24.048346
32.400078	108.627701	23.7793689999999
32.5000759999999	107.723099	23.5141369999999
32.6000749999999	106.828438	23.2525789999999
32.7000729999999	105.943596	22.9946269999999
32.800072	105.068450999999	22.7402319999999
32.90007	104.202881	22.489338
33.0000689999999	103.346709999999	22.2418709999999
33.1000669999999	102.49984	21.997803
33.200066	101.662154999999	21.7570459999999
33.300064	100.833519	21.5195599999999
33.4000629999999	100.013817	21.2853029999999
33.5000609999999	99.202927	21.054213
33.60006	98.4006959999999	20.8262329999999
33.7000579999999	97.6070479999999	20.6013199999999
33.800056	96.821915	20.379429
33.900055	96.04509	20.160507
34.000053	95.2765199999999	19.9445039999999
34.100052	94.5160369999999	19.7313749999999
34.2000499999999	93.763634	19.5210819999999
34.300049	93.0191499999999	19.3135619999999
34.400047	92.282463	19.108786
34.5000459999999	91.553505	18.906713
34.6000439999999	90.8321609999999	18.7072889999999
34.700043	90.1183399999999	18.5104809999999
34.800041	89.4119259999999	18.3162479999999
34.9000399999999	88.7128599999999	18.124544
35.0000379999999	88.020996	17.9353349999999
35.100037	87.336281	17.7485829999999
35.200035	86.6586	17.5642429999999
35.300034	85.9878999999999	17.382282
35.4000319999999	85.324051	17.202662
35.500031	84.6669919999999	17.0253519999999
35.600029	84.016617	16.850307
35.7000269999999	83.3728639999999	16.677507
35.8000259999999	82.7356339999999	16.5069069999999
35.9000239999999	82.1048129999999	16.33847
36.0000229999999	81.4803919999999	16.1721779999999
36.1000209999999	80.8622439999999	16.00799
36.2000199999999	80.25032	15.845864
36.300018	79.644508	15.6857839999999
36.400017	79.0447539999999	15.527714
36.500015	78.4509889999999	15.371623
36.600014	77.863083	15.217488
36.700012	77.281036	15.0652689999999
36.800011	76.704758	14.914946
36.9000089999999	76.134163	14.7664789999999
37.000008	75.569176	14.6198549999999
37.100006	75.00975	14.475039
37.2000049999999	74.455795	14.332009
37.3000029999999	73.9072649999999	14.1907389999999
37.400002	73.3640899999999	14.051195
37.5	72.826157	13.9133559999999
37.599998	72.2935179999999	13.7772
37.6999969999999	71.765976	13.6427009999999
37.7999949999999	71.243546	13.509836
37.899994	70.726151	13.378577
37.999992	70.213745	13.248908
38.0999909999999	69.706253	13.1207959999999
38.1999889999999	69.2035899999999	12.994227
38.299988	68.705742	12.869175
38.3999859999999	68.2126239999999	12.7456199999999
38.4999849999999	67.724228	12.6235389999999
38.599983	67.2404399999999	12.5029129999999
38.6999819999999	66.761246	12.3837229999999
38.79998	66.286552	12.2659439999999
38.8999789999999	65.816338	12.1495569999999
38.999977	65.350533	12.0345459999999
39.099976	64.8891139999999	11.920884
39.1999739999999	64.4319919999999	11.8085609999999
39.299973	63.979141	11.697554
39.399971	63.530499	11.587845
39.499969	63.0860099999999	11.4794119999999
39.5999679999999	62.645668	11.372245
39.6999659999999	62.2093849999999	11.266319
39.799965	61.777145	11.1616229999999
39.8999629999999	61.34885	11.058137
39.999962	60.9245029999999	10.9558439999999
40.09996	60.504044	10.8547269999999
40.199959	60.087437	10.754771
40.2999569999999	59.674614	10.6559589999999
40.399956	59.2655639999999	10.558278
40.4999539999999	58.860229	10.461712
40.5999529999999	58.458565	10.366242
40.6999509999999	58.060524	10.2718569999999
40.7999499999999	57.6660769999999	10.1785409999999
40.8999479999999	57.2751959999999	10.0862779999999
40.9999469999999	56.887783	9.99505699999999
41.0999449999999	56.5038829999999	9.90486399999999
41.1999439999999	56.123421	9.81568099999999
41.299942	55.746326	9.72749899999999
41.39994	55.3725969999999	9.64030299999999
41.499939	55.002178	9.554076
41.599937	54.635044	9.46881099999999
41.699936	54.271168	9.38448999999999
41.7999339999999	53.910511	9.30110599999999
41.899933	53.553017	9.21864599999999
41.9999309999999	53.198666	9.13708999999999
42.0999299999999	52.8474239999999	9.056435
42.1999279999999	52.49926	8.97666599999999
42.2999269999999	52.154129	8.89776999999999
42.3999249999999	51.812016	8.81973599999999
42.499924	51.4728739999999	8.74255699999999
42.599922	51.136662	8.666216
42.6999209999999	50.8033749999999	8.59070299999999
42.7999189999999	50.472961	8.51601299999999
42.899918	50.145401	8.44212899999999
42.999916	49.8206479999999	8.36904099999999
43.0999149999999	49.4986879999999	8.296742
43.1999129999999	49.179485	8.22521699999999
43.2999109999999	48.863022	8.154465
43.39991	48.54924	8.084467
43.4999079999999	48.23814	8.01521799999999
43.5999069999999	47.9296839999999	7.94670599999999
43.699905	47.623844	7.87892499999999
43.7999039999999	47.320583	7.81186199999999
43.8999019999999	47.019894	7.74551199999999
43.999901	46.7217289999999	7.67985999999999
44.099899	46.4260669999999	7.61490199999999
44.1998979999999	46.1328959999999	7.55062499999999
44.2998959999999	45.842175	7.48702599999999
44.399895	45.5538899999999	7.42409399999999
44.499893	45.2679939999999	7.36181699999999
44.5998919999999	44.9844889999999	7.30019699999999
44.6998899999999	44.7033269999999	7.23921299999999
44.799889	44.4245029999999	7.17886699999999
44.899887	44.147987	7.11914299999999
44.999886	43.873753	7.060041
45.099884	43.601768	7.00154799999999
45.199883	43.3320349999999	6.94366099999999
45.2998809999999	43.064507	6.88636599999999
45.3998789999999	42.799171	6.82966099999999
45.4998779999999	42.536003	6.77353799999999
45.5998759999999	42.274975	6.71798699999999
45.6998749999999	42.0160709999999	6.66300399999999
45.7998729999999	41.759285	6.60858199999999
45.8998719999999	41.504566	6.55471399999999
45.99987	41.2519149999999	6.501392
46.0998689999999	41.001286	6.44860999999999
46.199867	40.752693	6.39636099999999
46.2998659999999	40.506104	6.34463799999999
46.399864	40.2614899999999	6.293438
46.499863	40.018833	6.24275299999999
46.599861	39.7781109999999	6.19257399999999
46.69986	39.539314	6.14289899999999
46.7998579999999	39.3024179999999	6.09371799999999
46.899857	39.067406	6.045027
46.9998549999999	38.8342629999999	5.996823
47.0998539999999	38.602951	5.94909399999999
47.1998519999999	38.3734779999999	5.90184199999999
47.29985	38.145817	5.855055
47.3998489999999	37.919933	5.80873099999999
47.4998469999999	37.6958429999999	5.762862
47.599846	37.4734989999999	5.71744499999999
47.699844	37.2528989999999	5.67247399999999
47.7998429999999	37.034016	5.627942
47.8998409999999	36.816837	5.58384699999999
47.99984	36.6013529999999	5.54018099999999
48.099838	36.3875389999999	5.49693999999999
48.1998369999999	36.175388	5.45411999999999
48.2998349999999	35.9648819999999	5.411716
48.399834	35.7559929999999	5.36972
48.499832	35.5487139999999	5.328132
48.599831	35.343029	5.28694499999999
48.699829	35.138931	5.24615399999999
48.799828	34.936386	5.205756
48.8998259999999	34.7354009999999	5.165744
48.999825	34.535938	5.12611599999999
49.099823	34.338001	5.08686499999999
49.199821	34.141567	5.04798999999999
49.2998199999999	33.9466359999999	5.00948399999999
49.3998179999999	33.7531779999999	4.97134499999999
49.499817	33.5611689999999	4.933567
49.599815	33.370613	4.89614599999999
49.6998139999999	33.1815149999999	4.85907899999999
49.799812	32.993809	4.82236099999999
49.899811	32.8075259999999	4.78598899999999
49.999809	32.622627	4.74995799999999
50.099808	32.439129	4.71426599999999
50.199806	32.2569919999999	4.67890699999999
50.299805	32.076214	4.64387799999999
50.3998029999999	31.896772	4.60917599999999
50.499802	31.7186849999999	4.57479899999999
50.5997999999999	31.541887	4.540738
50.6997989999999	31.366425	4.506996
50.7997969999999	31.192255	4.47356499999999
50.8997959999999	31.019354	4.440443
50.9997939999999	30.8477289999999	4.40762599999999
51.099792	30.6773659999999	4.37511199999999
51.199791	30.508255	4.34289599999999
51.299789	30.340378	4.310975
51.399788	30.173727	4.27934699999999
51.499786	30.008295	4.24800799999999
51.599785	29.84407	4.21695499999999
51.699783	29.6810319999999	4.18618299999999
51.799782	29.519169	4.15569399999999
51.8997799999999	29.35848	4.12548099999999
51.999779	29.1989609999999	4.09553899999999
52.0997769999999	29.040592	4.065869
52.1997759999999	28.8833559999999	4.036467
52.299774	28.7272529999999	4.00733099999999
52.3997729999999	28.5722789999999	3.97845599999999
52.4997709999999	28.4184059999999	3.94984099999999
52.59977	28.265633	3.92148099999999
52.699768	28.1139489999999	3.89337499999999
52.7997669999999	27.963352	3.86552099999999
52.8997649999999	27.813824	3.83791399999999
52.9997629999999	27.6653519999999	3.81055299999999
53.099762	27.517939	3.783436
53.19976	27.3715669999999	3.75655699999999
53.2997589999999	27.2262309999999	3.72991799999999
53.399757	27.081913	3.70351399999999
53.499756	26.93861	3.677343
53.5997539999999	26.796318	3.65140099999999
53.699753	26.6550239999999	3.62568899999999
53.799751	26.514719	3.60020099999999
53.8997499999999	26.375391	3.57493699999999
53.9997479999999	26.2370429999999	3.54989499999999
54.099747	26.099657	3.52506999999999
54.199745	25.963223	3.500461
54.2997439999999	25.8277359999999	3.476067
54.3997419999999	25.693188	3.45188399999999
54.499741	25.5595699999999	3.42791099999999
54.599739	25.426876	3.40414599999999
54.6997379999999	25.295094	3.38058599999999
54.799736	25.164225	3.35722899999999
54.899734	25.03425	3.334073
54.999733	24.905167	3.31111699999999
55.0997309999999	24.7769719999999	3.28835699999999
55.19973	24.649643	3.26579199999999
55.2997279999999	24.5231989999999	3.24341999999999
55.3997269999999	24.397602	3.22123899999999
55.4997249999999	24.2728669999999	3.19924699999999
55.5997239999999	24.148972	3.17744199999999
55.6997219999999	24.025917	3.15582299999999
55.7997209999999	23.9037039999999	3.13438599999999
55.899719	23.7823099999999	3.11313099999999
55.9997179999999	23.6617359999999	3.09205499999999
56.099716	23.5419769999999	3.071158
56.199715	23.4230209999999	3.05043599999999
56.299713	23.304865	3.02988899999999
56.399712	23.1874959999999	3.00951499999999
56.49971	23.0709169999999	2.98931099999999
56.599709	22.955111	2.96927499999999
56.699707	22.8400779999999	2.949408
56.799706	22.725807	2.92970599999999
56.8997039999999	22.612307	2.910168
56.999702	22.499554	2.890793
57.0997009999999	22.387545	2.87157699999999
57.1996989999999	22.2762789999999	2.85252099999999
57.299698	22.165747	2.83362299999999
57.399696	22.0559459999999	2.81488199999999
57.4996949999999	21.9468609999999	2.796294
57.5996929999999	21.8385009999999	2.77785899999999
57.699692	21.730846	2.75957699999999
57.79969	21.623901	2.74144299999999
57.8996889999999	21.5176489999999	2.723459
57.9996869999999	21.412094	2.70562099999999
58.099686	21.307222	2.687929
58.199684	21.203039	2.67038099999999
58.2996829999999	21.0995329999999	2.65297599999999
58.399681	20.9966909999999	2.63571299999999
58.49968	20.8945219999999	2.61858999999999
58.5996779999999	20.7930109999999	2.60160499999999
58.699677	20.6921579999999	2.584756
58.799675	20.5919479999999	2.56804499999999
58.899673	20.49239	2.55146799999999
58.9996719999999	20.3934609999999	2.53502399999999
59.0996699999999	20.2951789999999	2.51871199999999
59.199669	20.197525	2.50253199999999
59.299667	20.100487	2.48648099999999
59.3996659999999	20.00407	2.470558
59.499664	19.9082699999999	2.454762
59.599663	19.813076	2.439092
59.699661	19.718491	2.42354699999999
59.79966	19.62451	2.408125
59.899658	19.531115	2.392827
59.999657	19.4383139999999	2.37764799999999
60.0996549999999	19.3460979999999	2.36258999999999
60.199654	19.2544649999999	2.34765099999999
60.2996519999999	19.1634119999999	2.33282899999999
60.3996509999999	19.0729179999999	2.31812499999999
60.4996489999999	18.9830039999999	2.303535
60.5996479999999	18.893648	2.28906
60.6996459999999	18.80485	2.274699
60.799644	18.7166159999999	2.26044899999999
60.899643	18.628923	2.24631099999999
60.999641	18.541777	2.232285
61.0996399999999	18.4551719999999	2.21836499999999
61.199638	18.3691119999999	2.20455599999999
61.299637	18.283579	2.190852
61.399635	18.1985759999999	2.17725499999999
61.499634	18.1141	2.163764
61.5996319999999	18.03014	2.150376
61.699631	17.946701	2.13709199999999
61.7996289999999	17.863777	2.12390999999999
61.8996279999999	17.7813629999999	2.11082899999999
61.999626	17.6994459999999	2.097849
62.0996249999999	17.618032	2.08496799999999
62.1996229999999	17.537119	2.07218599999999
62.299622	17.456699	2.05950199999999
62.39962	17.376772	2.04691499999999
62.4996189999999	17.2973289999999	2.03442299999999
62.5996169999999	17.218367	2.022027
62.6996149999999	17.139891	2.00972299999999
62.799614	17.061884	1.99751499999999
62.899612	16.9843459999999	1.98539799999999
62.9996109999999	16.907284	1.97337299999999
63.099609	16.830685	1.961439
63.199608	16.7545389999999	1.949595
63.2996059999999	16.67886	1.93783999999999
63.399605	16.603628	1.926173
63.499603	16.528852	1.91459399999999
63.5996019999999	16.4545189999999	1.90310099999999
63.6995999999999	16.3806399999999	1.89169499999999
63.799599	16.307194	1.88037399999999
63.899597	16.234182	1.86913699999999
63.9995959999999	16.1616129999999	1.85798399999999
64.0995939999999	16.089472	1.84691499999999
64.1995929999999	16.0177589999999	1.83592699999999
64.2995909999999	15.9464709999999	1.82501999999999
64.39959	15.8756049999999	1.81419499999999
64.499588	15.805157	1.80344999999999
64.599586	15.7351259999999	1.79278399999999
64.699585	15.6655039999999	1.78219699999999
64.7995829999999	15.596299	1.771687
64.899582	15.5274869999999	1.761255
64.9995799999999	15.4590889999999	1.75089999999999
65.0995789999999	15.391089	1.74061999999999
65.1995769999999	15.3234819999999	1.73041499999999
65.299576	15.256277	1.72028599999999
65.399574	15.189459	1.71022999999999
65.4995729999999	15.123031	1.700248
65.599571	15.0569899999999	1.69033799999999
65.6995699999999	14.991332	1.68049999999999
65.7995679999999	14.926053	1.670733
65.8995669999999	14.861155	1.661038
65.999565	14.796629	1.65141199999999
66.099564	14.732479	1.64185599999999
66.199562	14.6687009999999	1.63236899999999
66.299561	14.605284	1.622951
66.399559	14.5422289999999	1.61359899999999
66.4995569999999	14.479541	1.60431599999999
66.5995559999999	14.417211	1.59509899999999
66.6995539999999	14.3552389999999	1.58594799999999
66.799553	14.29362	1.576862
66.899551	14.2323529999999	1.56784099999999
66.99955	14.1714319999999	1.55888499999999
67.099548	14.1108649999999	1.54999299999999
67.1995469999999	14.0506339999999	1.54116299999999
67.2995449999999	13.9907469999999	1.53239599999999
67.3995439999999	13.931199	1.52369199999999
67.4995419999999	13.871989	1.51505
67.599541	13.813113	1.50646799999999
67.699539	13.7545699999999	1.49794699999999
67.799538	13.6963619999999	1.48948599999999
67.899536	13.638475	1.481085
67.9995349999999	13.580914	1.472742
68.099533	13.52368	1.46445899999999
68.1995319999999	13.4667599999999	1.456234
68.2995299999999	13.410159	1.44806599999999
68.399529	13.3538789999999	1.43995499999999
68.499527	13.29791	1.43190099999999
68.599525	13.2422539999999	1.42390299999999
68.6995239999999	13.1869089999999	1.415961
68.7995219999999	13.131869	1.40807399999999
68.8995209999999	13.0771339999999	1.40024099999999
68.9995189999999	13.022705	1.39246399999999
69.099518	12.9685749999999	1.38473999999999
69.199516	12.9147459999999	1.37706899999999
69.299515	12.8612139999999	1.36945199999999
69.399513	12.8079739999999	1.36188699999999
69.499512	12.7550289999999	1.35437399999999
69.59951	12.702377	1.346913
69.6995089999999	12.650014	1.33950299999999
69.7995069999999	12.597932	1.33214399999999
69.899506	12.54614	1.32483499999999
69.999504	12.4946279999999	1.31757699999999
70.0995029999999	12.443401	1.31036799999999
70.1995009999999	12.392453	1.30320799999999
70.2994999999999	12.341781	1.29609699999999
70.3994979999999	12.291384	1.289034
70.4994959999999	12.241261	1.282019
70.5994949999999	12.191407	1.27505199999999
70.6994929999999	12.1418289999999	1.268132
70.799492	12.0925119999999	1.26126
70.89949	12.043466	1.25443299999999
70.999489	11.994688	1.24765299999999
71.099487	11.9461669999999	1.24091799999999
71.1994859999999	11.8979089999999	1.23422799999999
71.2994839999999	11.8499069999999	1.227584
71.399483	11.8021669999999	1.22098399999999
71.499481	11.754678	1.21442799999999
71.5994799999999	11.7074459999999	1.20791699999999
71.699478	11.6604679999999	1.20144899999999
71.7994769999999	11.6137389999999	1.19502399999999
71.8994749999999	11.5672609999999	1.18864199999999
71.9994739999999	11.5210259999999	1.18230199999999
72.0994719999999	11.4750379999999	1.17600499999999
72.199471	11.4292959999999	1.16974999999999
72.299469	11.383794	1.16353499999999
72.399467	11.338535	1.15736299999999
72.499466	11.293516	1.15123099999999
72.599464	11.2487319999999	1.14513899999999
72.6994629999999	11.204186	1.13908799999999
72.799461	11.159874	1.13307599999999
72.8994599999999	11.115793	1.127105
72.9994579999999	11.071949	1.121172
73.099457	11.0283289999999	1.11527799999999
73.199455	10.9849419999999	1.10942399999999
