height	'4000_I'	'4000_Q'
11.6000079999999	1657.446411	715.699829
11.7000079999999	1624.554565	696.494263
11.800009	1592.511841	677.921082
11.900009	1561.290649	659.955811
12.00001	1530.865723	642.574951
12.10001	1501.212158	625.756287
12.2000099999999	1472.305908	609.477782999999
12.3000109999999	1444.124146	593.71936
12.4000109999999	1416.644287	578.461426
12.5000109999999	1389.845703	563.68512
12.600012	1363.707153	549.372437
12.700012	1338.208618	535.506287
12.800013	1313.331299	522.070251
12.900013	1289.056519	509.048401
13.0000129999999	1265.366455	496.42572
13.1000139999999	1242.243774	484.187927
13.2000139999999	1219.672241	472.320831
13.300014	1197.635376	460.811248999999
13.400015	1176.117188	449.646637
13.500015	1155.10376	438.814697
13.600016	1134.5802	428.30365
13.700016	1114.531982	418.102295
13.8000159999999	1094.946533	408.199951
13.900017	1075.810425	398.585968
14.0000169999999	1057.110352	389.250641
14.1000179999999	1038.835083	380.184356999999
14.200018	1020.972168	371.378021
14.300018	1003.51043699999	362.822815
14.4000189999999	986.438721	354.510100999999
14.500019	969.746643	346.431915
14.6000189999999	953.423462	338.580291999999
14.70002	937.459716999999	330.947815
14.8000199999999	921.844970999999	323.527283
14.9000209999999	906.570435	316.311584
15.0000209999999	891.626648	309.29422
15.100021	877.004822	302.468567
15.2000219999999	862.69696	295.828461
15.300022	848.694153	289.367981
15.400023	834.988586	283.08139
15.500023	821.572937	276.963074
15.6000229999999	808.43927	271.007781999999
15.7000239999999	795.580138999999	265.210327
15.8000239999999	782.989135999999	259.565674
15.900024	770.658691	254.069138
16.000025	758.582581	248.716217
16.100025	746.754272	243.502243
16.2000259999999	735.167479999999	238.42308
16.300026	723.816222999999	233.474609
16.400026	712.69458	228.652771
16.5000269999999	701.796752999999	223.953781
16.600027	691.117249	219.373917
16.7000269999999	680.650574	214.909713999999
16.8000279999999	670.391846	210.55748
16.900028	660.335876	206.314071999999
17.0000289999999	650.477539	202.176146999999
17.100029	640.812195	198.14061
17.200029	631.335205	194.204574999999
17.3000299999999	622.041808999999	190.364989999999
17.4000299999999	612.928100999999	186.619171
17.5000309999999	603.989563	182.96431
17.6000309999999	595.221802	179.397812
17.700031	586.621155	175.917206
17.8000319999999	578.183655	172.519942999999
17.900032	569.905273	169.20372
18.000032	561.782654	165.966231999999
18.1000329999999	553.811828999999	162.805251999999
18.2000329999999	545.989441	159.718628
18.300034	538.312195	156.704299999999
18.4000339999999	530.776794	153.760268999999
18.500034	523.379639	150.884551999999
18.6000349999999	516.118103	148.075287
18.700035	508.988983	145.330672999999
18.8000349999999	501.988922	142.648956
18.900036	495.115479	140.028366
19.0000359999999	488.365753	137.467223999999
19.100037	481.736877	134.964066
19.2000369999999	475.226287999999	132.517227
19.300037	468.831238	130.125214
19.4000379999999	462.549286	127.786613
19.500038	456.378113	125.499924
19.600039	450.315032999999	123.263916
19.700039	444.357941	121.077095
19.8000389999999	438.504547	118.938301
19.90004	432.752318999999	116.846213999999
20.00004	427.099426	114.799622
20.1000399999999	421.543762	112.797394
20.2000409999999	416.083099	110.838341
20.300041	410.715485	108.921355999999
20.4000419999999	405.438873	107.045448
20.500042	400.251526	105.20948
20.6000419999999	395.151489	103.412459999999
20.7000429999999	390.137024	101.653419
20.800043	385.206329	99.931458
20.9000429999999	380.357513	98.2455519999999
21.0000439999999	375.589141999999	96.594872
21.100044	370.899414	94.9784999999999
21.2000449999999	366.286743	93.3956069999999
21.300045	361.749633999999	91.8453749999999
21.4000449999999	357.286499	90.3269959999999
21.5000459999999	352.895904999999	88.8396909999999
21.600046	348.576324	87.38269
21.7000469999999	344.326384999999	85.9552919999999
21.800047	340.144745	84.556747
21.900047	336.029906999999	83.1863859999999
22.0000479999999	331.980713	81.843544
22.1000479999999	327.995789	80.527519
22.2000479999999	324.073883	79.2377319999999
22.3000489999999	320.213745	77.973495
22.400049	316.414215	76.734268
22.5000499999999	312.674071999999	75.519424
22.60005	308.992126	74.3284069999999
22.7000499999999	305.367400999999	73.160667
22.8000509999999	301.798828	72.015663
22.9000509999999	298.285034	70.8928219999999
23.0000509999999	294.825195	69.791702
23.1000519999999	291.418365	68.711754
23.200052	288.063354	67.652534
23.3000529999999	284.759277	66.6135479999999
23.400053	281.505219	65.5943219999999
23.5000529999999	278.300109999999	64.5944059999999
23.6000539999999	275.143249999999	63.6134149999999
23.7000539999999	272.033569	62.6508709999999
23.800055	268.970183999999	61.706371
23.900055	265.952301	60.779537
24.000055	262.979095	59.869957
24.1000559999999	260.049835	58.977234
24.200056	257.163513	58.1010399999999
24.3000559999999	254.319519	57.240963
24.400057	251.516968	56.3966749999999
24.500057	248.755187999999	55.5678289999999
24.600058	246.033386	54.754089
24.700058	243.350937	53.955124
24.800058	240.707092	53.170628
24.9000589999999	238.101059	52.4002489999999
25.000059	235.532378999999	51.643726
25.10006	233.000214	50.9007529999999
25.20006	230.504028	50.1710279999999
25.30006	228.04306	49.454273
25.4000609999999	225.616867	48.7502329999999
25.500061	223.224730999999	48.058613
25.600061	220.866074	47.379169
25.7000619999999	218.540298	46.711643
25.800062	216.246872	46.055782
25.900063	213.985245	45.4113459999999
26.0000629999999	211.754822	44.7780909999999
26.100063	209.555176	44.1558
26.2000639999999	207.385651	43.5442389999999
26.300064	205.245772999999	42.9431799999999
26.400064	203.135101	42.3524279999999
26.5000649999999	201.053054999999	41.7717479999999
26.6000649999999	198.999251999999	41.2009539999999
26.700066	196.97316	40.6398349999999
26.800066	194.974318999999	40.0882
26.900066	193.002197	39.545864
27.0000669999999	191.056518999999	39.0126269999999
27.100067	189.136734	38.488312
27.200068	187.242415999999	37.97274
27.3000679999999	185.373184	37.4657519999999
27.4000679999999	183.528641	36.9671589999999
27.500069	181.708328	36.4767949999999
27.600069	179.911818999999	35.994526
27.700069	178.13887	35.520157
27.8000699999999	176.388976999999	35.053551
27.90007	174.661835	34.594563
28.000071	172.95697	34.1430239999999
28.1000709999999	171.274199999999	33.698799
28.2000709999999	169.613006999999	33.2617649999999
28.300072	167.973129	32.8317599999999
28.400072	166.354172	32.4086609999999
28.500072	164.755950999999	31.992334
28.6000729999999	163.177963	31.5826399999999
28.700073	161.619995	31.179468
28.800074	160.08165	30.782681
28.900074	158.562668	30.3921779999999
29.0000739999999	157.06279	30.007812
29.100075	155.581618999999	29.6294959999999
29.200075	154.118958	29.257092
29.3000759999999	152.674469	28.890511
29.4000759999999	151.24794	28.529633
29.500076	149.838928	28.174343
29.600077	148.447372	27.8245509999999
29.700077	147.072861	27.480162
29.8000769999999	145.715255999999	27.141079
29.9000779999999	144.374146	26.807178
30.000078	143.049423	26.478378
30.1000789999999	141.740768	26.1545959999999
30.2000789999999	140.447891	25.835728
30.300079	139.1707	25.52169
30.40008	137.908844	25.212395
30.50008	136.662125	24.907759
30.6000799999999	135.430344	24.607698
30.7000809999999	134.213195999999	24.312119
30.800081	133.010559	24.02096
30.9000819999999	131.822205	23.734133
31.0000819999999	130.647888	23.451561
31.1000819999999	129.487365999999	23.173162
31.200083	128.340515	22.898882
31.300083	127.207138	22.628628
31.400084	126.087006	22.3623389999999
31.5000839999999	124.979897	22.099953
31.600084	123.885681	21.8413769999999
31.7000849999999	122.804123	21.5865759999999
31.800085	121.735092	21.3354609999999
31.9000849999999	120.678352	21.087982
32.000084	119.633780999999	20.84407
32.100082	118.601204	20.603668
32.2000809999999	117.580383	20.3667139999999
32.3000789999999	116.571251	20.1331479999999
32.400078	115.573539999999	19.9029059999999
32.5000759999999	114.587166	19.6759409999999
32.6000749999999	113.611885	19.452192
32.7000729999999	112.647667	19.231606
32.800072	111.694267	19.014128
32.90007	110.751526	18.7997149999999
33.0000689999999	109.819335999999	18.5883009999999
33.1000669999999	108.897536999999	18.379845
33.200066	107.985992	18.1742919999999
33.300064	107.084548999999	17.9715999999999
33.4000629999999	106.193062	17.771717
33.5000609999999	105.311416999999	17.5746
33.60006	104.439437999999	17.3801959999999
33.7000579999999	103.577057	17.188473
33.800056	102.724091	16.9993799999999
33.900055	101.88044	16.812874
34.000053	101.045975	16.6289099999999
34.100052	100.220528	16.447447
34.2000499999999	99.404037	16.2684499999999
34.300049	98.596359	16.091869
34.400047	97.797379	15.917676
34.5000459999999	97.0069499999999	15.745829
34.6000439999999	96.2249979999999	15.5762879999999
34.700043	95.451385	15.4090189999999
34.800041	94.6860279999999	15.243985
34.9000399999999	93.92881	15.0811459999999
35.0000379999999	93.179619	14.92047
35.100037	92.438324	14.761929
35.200035	91.704872	14.605478
35.300034	90.9791109999999	14.451084
35.4000319999999	90.260986	14.298732
35.500031	89.5503309999999	14.148372
35.600029	88.847099	13.9999779999999
35.7000269999999	88.151184	13.853518
35.8000259999999	87.4625319999999	13.7089689999999
35.9000239999999	86.780983	13.566295
36.0000229999999	86.106476	13.4254669999999
36.1000209999999	85.438904	13.286461
36.2000199999999	84.7782139999999	13.1492399999999
36.300018	84.1242979999999	13.0137839999999
36.400017	83.477036	12.8800639999999
36.500015	82.836388	12.748055
36.600014	82.202263	12.617728
36.700012	81.574562	12.48906
36.800011	80.953232	12.362024
36.9000089999999	80.338173	12.236593
37.000008	79.7293009999999	12.112746
37.100006	79.1265559999999	11.990461
37.2000049999999	78.5298389999999	11.8697109999999
37.3000029999999	77.9390789999999	11.7504759999999
37.400002	77.354218	11.632728
37.5	76.7752	11.5164489999999
37.599998	76.2019119999999	11.401619
37.6999969999999	75.6343	11.2882119999999
37.7999949999999	75.072289	11.1762049999999
37.899994	74.5158309999999	11.065586
37.999992	73.964821	10.956327
38.0999909999999	73.419212	10.848411
38.1999889999999	72.8789439999999	10.741817
38.299988	72.343941	10.6365289999999
38.3999859999999	71.8141859999999	10.532523
38.4999849999999	71.289543	10.4297839999999
38.599983	70.769981	10.328291
38.6999819999999	70.255447	10.228028
38.79998	69.745857	10.1289769999999
38.8999789999999	69.241196	10.03112
38.999977	68.7413639999999	9.934438
39.099976	68.24633	9.838917
39.1999739999999	67.7559809999999	9.74453899999999
39.299973	67.270363	9.65128599999999
39.399971	66.789337	9.55914499999999
39.499969	66.3128809999999	9.468097
39.5999679999999	65.840904	9.37813199999999
39.6999659999999	65.373413	9.28922899999999
39.799965	64.9102859999999	9.201378
39.8999629999999	64.451561	9.114556
39.999962	63.9971119999999	9.02875899999999
40.09996	63.5469129999999	8.94396199999999
40.199959	63.1009249999999	8.86015899999999
40.2999569999999	62.659069	8.77733399999999
40.399956	62.22134	8.69547299999999
40.4999539999999	61.7876659999999	8.61455899999999
40.5999529999999	61.357998	8.53458799999999
40.6999509999999	60.9322699999999	8.45553999999999
40.7999499999999	60.510475	8.37739999999999
40.8999479999999	60.0925639999999	8.30016099999999
40.9999469999999	59.6784859999999	8.223805
41.0999449999999	59.268181	8.14833099999999
41.1999439999999	58.8616139999999	8.07371399999999
41.299942	58.458759	7.99995099999999
41.39994	58.0595549999999	7.92702099999999
41.499939	57.6639899999999	7.85492599999999
41.599937	57.271957	7.78364399999999
41.699936	56.883499	7.71316899999999
41.7999339999999	56.498524	7.64348599999999
41.899933	56.117008	7.57458899999999
41.9999309999999	55.7389109999999	7.50646399999999
42.0999299999999	55.364193	7.439102
42.1999279999999	54.992805	7.37249099999999
42.2999269999999	54.624722	7.30662499999999
42.3999249999999	54.259918	7.241492
42.499924	53.89835	7.17708199999999
42.599922	53.539978	7.11338299999999
42.6999209999999	53.184769	7.050389
42.7999189999999	52.832684	6.98809099999999
42.899918	52.483696	6.92647699999999
42.999916	52.1377749999999	6.86554099999999
43.0999149999999	51.7948649999999	6.80527299999999
43.1999129999999	51.4549639999999	6.745661
43.2999109999999	51.1180189999999	6.68670299999999
43.39991	50.783993	6.62838299999999
43.4999079999999	50.4528619999999	6.57069899999999
43.5999069999999	50.124603	6.51363799999999
43.699905	49.799179	6.45719499999999
43.7999039999999	49.4765589999999	6.40136299999999
43.8999019999999	49.1567189999999	6.34612999999999
43.999901	48.839611	6.29149199999999
44.099899	48.52523	6.23743899999999
44.1998979999999	48.21352	6.18396499999999
44.2998959999999	47.904491	6.13106099999999
44.399895	47.5980799999999	6.07872199999999
44.499893	47.294258	6.02693799999999
44.5998919999999	46.993023	5.97570399999999
44.6998899999999	46.694336	5.92501299999999
44.799889	46.3981629999999	5.87485599999999
44.899887	46.104481	5.82522899999999
44.999886	45.8132859999999	5.77612499999999
45.099884	45.5245089999999	5.72753499999999
45.199883	45.238167	5.679456
45.2998809999999	44.9542049999999	5.63187899999999
45.3998789999999	44.6726189999999	5.58479599999999
45.4998779999999	44.3933719999999	5.53820599999999
45.5998759999999	44.116428	5.49210099999999
45.6998749999999	43.841782	5.44647099999999
45.7998729999999	43.56942	5.40131499999999
45.8998719999999	43.2992899999999	5.35662599999999
45.99987	43.0313949999999	5.31239699999999
46.0998689999999	42.7656969999999	5.26862199999999
46.199867	42.502167	5.225296
46.2998659999999	42.2408029999999	5.182417
46.399864	41.9815789999999	5.13997399999999
46.499863	41.7244569999999	5.097964
46.599861	41.469425	5.056381
46.69986	41.216473	5.01522299999999
46.7998579999999	40.965565	4.97448099999999
46.899857	40.7166859999999	4.93415099999999
46.9998549999999	40.4698139999999	4.89422699999999
47.0998539999999	40.2249299999999	4.85470799999999
47.1998519999999	39.982006	4.81558499999999
47.29985	39.741043	4.77685499999999
47.3998489999999	39.5020069999999	4.73851399999999
47.4998469999999	39.264866	4.70055599999999
47.599846	39.0296329999999	4.66297599999999
47.699844	38.796253	4.62577099999999
47.7998429999999	38.564743	4.58893599999999
47.8998409999999	38.3350599999999	4.55246599999999
47.99984	38.1071969999999	4.51635799999999
48.099838	37.8811419999999	4.480607
48.1998369999999	37.656849	4.44520699999999
48.2998349999999	37.4343299999999	4.41015599999999
48.399834	37.2135509999999	4.37544899999999
48.499832	36.9944989999999	4.341083
48.599831	36.777172	4.30705399999999
48.699829	36.5615269999999	4.27335599999999
48.799828	36.347572	4.239987
48.8998259999999	36.1352769999999	4.206944
48.999825	35.9246249999999	4.174221
49.099823	35.7156219999999	4.141814
49.199821	35.508209	4.10972199999999
49.2998199999999	35.30241	4.07793799999999
49.3998179999999	35.0981979999999	4.046463
49.499817	34.895538	4.015289
49.599815	34.694443	3.98441399999999
49.6998139999999	34.4948879999999	3.95383499999999
49.799812	34.296856	3.92354999999999
49.899811	34.100342	3.89355199999999
49.999809	33.905315	3.86383999999999
50.099808	33.711777	3.83441299999999
50.199806	33.519695	3.80526199999999
50.299805	33.329079	3.77638899999999
50.3998029999999	33.1398809999999	3.74778999999999
50.499802	32.952126	3.71945899999999
50.5997999999999	32.765789	3.69139599999999
50.6997989999999	32.580849	3.66359599999999
50.7997969999999	32.397293	3.63605699999999
50.8997959999999	32.215115	3.60877699999999
50.9997939999999	32.034283	3.58175099999999
51.099792	31.8548149999999	3.55497799999999
51.199791	31.676674	3.52845399999999
51.299789	31.499868	3.50217599999999
51.399788	31.324366	3.47614199999999
51.499786	31.150158	3.45034999999999
51.599785	30.9772429999999	3.42479599999999
51.699783	30.805609	3.39947899999999
51.799782	30.635227	3.37439399999999
51.8997799999999	30.466103	3.34954099999999
51.999779	30.298212	3.32491399999999
52.0997769999999	30.1315569999999	3.30051499999999
52.1997759999999	29.96612	3.27633799999999
52.299774	29.8018889999999	3.25238099999999
52.3997729999999	29.638851	3.22864299999999
52.4997709999999	29.477007	3.20512199999999
52.59977	29.316326	3.181813
52.699768	29.1568179999999	3.15871599999999
52.7997669999999	28.998451	3.135828
52.8997649999999	28.8412399999999	3.11314699999999
52.9997629999999	28.685162	3.09066899999999
53.099762	28.530203	3.06839499999999
53.19976	28.376347	3.04632099999999
53.2997589999999	28.223606	3.02444399999999
53.399757	28.071955	3.00276299999999
53.499756	27.921381	2.98127599999999
53.5997539999999	27.7718929999999	2.95997999999999
53.699753	27.6234469999999	2.93887499999999
53.799751	27.4760679999999	2.91795699999999
53.8997499999999	27.329731	2.89722399999999
53.9997479999999	27.1844349999999	2.87667499999999
54.099747	27.0401569999999	2.85630799999999
54.199745	26.8969019999999	2.83611999999999
54.2997439999999	26.754658	2.81610999999999
54.3997419999999	26.613413	2.79627699999999
54.499741	26.4731579999999	2.776618
54.599739	26.333879	2.75713
54.6997379999999	26.195583	2.73781399999999
54.799736	26.0582499999999	2.71866499999999
54.899734	25.921871	2.69968499999999
54.999733	25.7864439999999	2.68086799999999
55.0997309999999	25.6519489999999	2.66221599999999
55.19973	25.518391	2.64372499999999
55.2997279999999	25.385759	2.62539499999999
55.3997269999999	25.254044	2.60722299999999
55.4997249999999	25.123236	2.589207
55.5997239999999	24.993326	2.57134699999999
55.6997219999999	24.864313	2.55364099999999
55.7997209999999	24.736183	2.536086
55.899719	24.608927	2.518682
55.9997179999999	24.4825439999999	2.50142599999999
56.099716	24.357025	2.48431899999999
56.199715	24.232361	2.46735699999999
56.299713	24.108545	2.45053999999999
56.399712	23.9855729999999	2.43386499999999
56.49971	23.8634239999999	2.41733099999999
56.599709	23.742109	2.40093899999999
56.699707	23.62162	2.384684
56.799706	23.5019339999999	2.36856599999999
56.8997039999999	23.3830589999999	2.35258499999999
56.999702	23.2649799999999	2.33673799999999
57.0997009999999	23.1476959999999	2.32102399999999
57.1996989999999	23.031195	2.30544199999999
57.299698	22.91548	2.28998899999999
57.399696	22.800533	2.27466799999999
57.4996949999999	22.6863539999999	2.25947199999999
57.5996929999999	22.572931	2.24440399999999
57.699692	22.46026	2.22945999999999
57.79969	22.3483449999999	2.21464199999999
57.8996889999999	22.237167	2.199945
57.9996869999999	22.126724	2.18537099999999
58.099686	22.017014	2.17091699999999
58.199684	21.9080219999999	2.15658199999999
58.2996829999999	21.7997459999999	2.14236499999999
58.399681	21.692186	2.12826499999999
58.49968	21.585331	2.11427999999999
58.5996779999999	21.479174	2.10041
58.699677	21.3737069999999	2.08665399999999
58.799675	21.268936	2.07300899999999
58.899673	21.1648479999999	2.05947699999999
58.9996719999999	21.0614299999999	2.04605399999999
59.0996699999999	20.9586909999999	2.03274099999999
59.199669	20.856617	2.01953599999999
59.299667	20.7552029999999	2.00643599999999
59.3996659999999	20.654438	1.993444
59.499664	20.554329	1.98055699999999
59.599663	20.4548629999999	1.96777199999999
59.699661	20.3560449999999	1.95509199999999
59.79966	20.2578539999999	1.94251299999999
59.899658	20.160297	1.93003499999999
59.999657	20.0633559999999	1.91765599999999
60.0996549999999	19.967043	1.90537699999999
60.199654	19.8713419999999	1.89319599999999
60.2996519999999	19.776251	1.88111199999999
60.3996509999999	19.681767	1.869124
60.4996489999999	19.587877	1.85723199999999
60.5996479999999	19.494587	1.84543299999999
60.6996459999999	19.4018859999999	1.83372899999999
60.799644	19.309774	1.822117
60.899643	19.2182429999999	1.81059599999999
60.999641	19.1272809999999	1.79916699999999
61.0996399999999	19.0369	1.78782599999999
61.199638	18.947088	1.77657699999999
61.299637	18.8578359999999	1.76541399999999
61.399635	18.769144	1.75433899999999
61.499634	18.6810019999999	1.74335099999999
61.5996319999999	18.5934099999999	1.73244899999999
61.699631	18.5063719999999	1.72163199999999
61.7996289999999	18.419874	1.710898
61.8996279999999	18.3339119999999	1.700248
61.999626	18.2484839999999	1.68968199999999
62.0996249999999	18.1635819999999	1.67919699999999
62.1996229999999	18.0792079999999	1.66879299999999
62.299622	17.9953559999999	1.658469
62.39962	17.9120239999999	1.648226
62.4996189999999	17.829197	1.63805999999999
62.5996169999999	17.746883	1.627974
62.6996149999999	17.6650749999999	1.61796499999999
62.799614	17.5837669999999	1.60803199999999
62.899612	17.5029559999999	1.59817499999999
62.9996109999999	17.4226379999999	1.58839399999999
63.099609	17.342821	1.57868799999999
63.199608	17.263479	1.56905499999999
63.2996059999999	17.1846199999999	1.559496
63.399605	17.106241	1.550009
63.499603	17.0283389999999	1.54059499999999
63.5996019999999	16.9509109999999	1.53125099999999
63.6995999999999	16.8739509999999	1.52197899999999
63.799599	16.797453	1.51277599999999
63.899597	16.721415	1.50364299999999
63.9995959999999	16.645836	1.49457799999999
64.0995939999999	16.570711	1.48558199999999
64.1995929999999	16.4960369999999	1.47665299999999
64.2995909999999	16.421812	1.467792
64.39959	16.348026	1.45899599999999
64.499588	16.2746849999999	1.45026599999999
64.599586	16.201786	1.44160199999999
64.699585	16.129316	1.43300199999999
64.7995829999999	16.0572699999999	1.42446599999999
64.899582	15.985666	1.41599299999999
64.9995799999999	15.9144799999999	1.40758299999999
65.0995789999999	15.843714	1.39923599999999
65.1995769999999	15.773372	1.39094999999999
65.299576	15.7034409999999	1.38272599999999
65.399574	15.6339279999999	1.37456199999999
65.4995729999999	15.5648159999999	1.36645799999999
65.599571	15.496115	1.358414
65.6995699999999	15.427815	1.35042899999999
65.7995679999999	15.359916	1.34250199999999
65.8995669999999	15.2924129999999	1.33463399999999
65.999565	15.2253039999999	1.32682299999999
66.099564	15.158591	1.319069
66.199562	15.0922659999999	1.31137099999999
66.299561	15.026323	1.30372999999999
66.399559	14.960763	1.29614399999999
66.4995569999999	14.895589	1.28861299999999
66.5995559999999	14.8307889999999	1.28113699999999
66.6995539999999	14.766364	1.27371499999999
66.799553	14.7023149999999	1.26634599999999
66.899551	14.6386329999999	1.259031
66.99955	14.5753149999999	1.25176899999999
67.099548	14.512365	1.244558
67.1995469999999	14.4497769999999	1.23739999999999
67.2995449999999	14.387543	1.23029199999999
67.3995439999999	14.3256709999999	1.22323599999999
67.4995419999999	14.2641529999999	1.21622999999999
67.599541	14.2029829999999	1.20927499999999
67.699539	14.1421609999999	1.202369
67.799538	14.081687	1.19551199999999
67.899536	14.021561	1.18870399999999
67.9995349999999	13.9617689999999	1.18194399999999
68.099533	13.90232	1.175232
68.1995319999999	13.843208	1.168568
68.2995299999999	13.7844299999999	1.16195
68.399529	13.7259829999999	1.15537999999999
68.499527	13.667869	1.14885599999999
68.599525	13.610081	1.14237799999999
68.6995239999999	13.552615	1.13594599999999
68.7995219999999	13.495473	1.12955799999999
68.8995209999999	13.4386519999999	1.12321599999999
68.9995189999999	13.3821529999999	1.11691799999999
69.099518	13.325966	1.11066299999999
69.199516	13.270093	1.10445299999999
69.299515	13.2145299999999	1.09828599999999
69.399513	13.159279	1.09216199999999
69.499512	13.1043339999999	1.08608099999999
69.59951	13.049694	1.08004199999999
69.6995089999999	12.995357	1.07404399999999
69.7995069999999	12.9413219999999	1.06808799999999
69.899506	12.8875859999999	1.062173
69.999504	12.8341459999999	1.0563
70.0995029999999	12.780997	1.050467
70.1995009999999	12.7281479999999	1.04467399999999
70.2994999999999	12.675586	1.03891999999999
70.3994979999999	12.623312	1.03320699999999
70.4994959999999	12.5713279999999	1.02753199999999
70.5994949999999	12.519625	1.021897
70.6994929999999	12.4682059999999	1.01629999999999
70.799492	12.4170699999999	1.01074099999999
70.89949	12.3662099999999	1.00522
70.999489	12.315629	0.999737
71.099487	12.2653239999999	0.994290999999999
71.1994859999999	12.2152909999999	0.988881999999999
71.2994839999999	12.165531	0.98351
71.399483	12.116039	0.978173999999999
71.499481	12.0668139999999	0.972874999999999
71.5994799999999	12.0178579999999	0.967610999999999
71.699478	11.9691619999999	0.962382
71.7994769999999	11.920732	0.957189999999999
71.8994749999999	11.872563	0.952031
71.9994739999999	11.8246509999999	0.946907999999999
72.0994719999999	11.776997	0.941818999999999
72.199471	11.7295979999999	0.936763999999999
72.299469	11.6824499999999	0.931742999999999
72.399467	11.6355589999999	0.926754999999999
72.499466	11.5889189999999	0.921800999999999
72.599464	11.542523	0.916879999999999
72.6994629999999	11.4963769999999	0.911991999999999
72.799461	11.4504749999999	0.907135999999999
72.8994599999999	11.404817	0.902312
72.9994579999999	11.359403	0.897521
